Local time,Open,High,Low,Close,Volume
12.02.2024 08:30:00.000 GMT+0330,38656.239,38663.287,38655.739,38656.499,0.0184
12.02.2024 09:30:00.000 GMT+0330,38655.775,38662.499,38653.703,38656.299,0.0184
12.02.2024 10:30:00.000 GMT+0330,38655.787,38669.215,38643.263,38644.227,0.0346
12.02.2024 11:30:00.000 GMT+0330,38643.999,38658.027,38602.027,38602.027,0.0887
12.02.2024 12:30:00.000 GMT+0330,38602.563,38631.551,38599.599,38620.539,0.06
12.02.2024 13:30:00.000 GMT+0330,38620.063,38650.299,38619.563,38639.027,0.0409
12.02.2024 14:30:00.000 GMT+0330,38638.799,38646.039,38629.003,38640.587,0.0486
12.02.2024 15:30:00.000 GMT+0330,38640.051,38650.503,38637.039,38647.299,0.3012
12.02.2024 16:30:00.000 GMT+0330,38646.063,38659.087,38617.003,38622.503,0.2769
12.02.2024 17:30:00.000 GMT+0330,38624.087,38708.739,38619.299,38692.275,1.1757
12.02.2024 18:30:00.000 GMT+0330,38691.703,38733.999,38665.763,38725.999,1.1247
12.02.2024 19:30:00.000 GMT+0330,38725.215,38891.787,38721.727,38881.799,1.1527
12.02.2024 20:30:00.000 GMT+0330,38881.275,38893.999,38834.203,38887.775,1.0139
12.02.2024 21:30:00.000 GMT+0330,38888.203,38929.787,38846.739,38863.251,1.2281
12.02.2024 22:30:00.000 GMT+0330,38861.751,38880.799,38748.787,38769.775,1.6373
12.02.2024 23:30:00.000 GMT+0330,38768.739,38818.727,38761.703,38809.287,1.3011
13.02.2024 00:30:00.000 GMT+0330,38808.715,38809.787,38767.227,38779.215,0.1834
13.02.2024 01:30:00.000 GMT+0330,38779.215,38779.215,38779.215,38779.215,0
13.02.2024 02:30:00.000 GMT+0330,38788.263,38793.775,38755.751,38777.775,0.0459
13.02.2024 03:30:00.000 GMT+0330,38778.299,38781.239,38756.703,38765.739,0.0697
13.02.2024 04:30:00.000 GMT+0330,38766.499,38770.275,38759.203,38768.727,0.0444
13.02.2024 05:30:00.000 GMT+0330,38768.251,38770.227,38759.275,38770.203,0.0318
13.02.2024 06:30:00.000 GMT+0330,38769.703,38771.703,38751.203,38753.299,0.0299
13.02.2024 07:30:00.000 GMT+0330,38754.251,38757.499,38748.999,38750.287,0.0337
13.02.2024 08:30:00.000 GMT+0330,38750.703,38767.499,38750.203,38761.499,0.0343
13.02.2024 09:30:00.000 GMT+0330,38761.799,38801.251,38761.251,38792.739,0.0513
13.02.2024 10:30:00.000 GMT+0330,38793.287,38818.299,38777.251,38817.751,0.0516
13.02.2024 11:30:00.000 GMT+0330,38818.239,38822.039,38701.563,38730.551,0.1166
13.02.2024 12:30:00.000 GMT+0330,38731.599,38750.575,38720.051,38748.051,0.1056
13.02.2024 13:30:00.000 GMT+0330,38747.087,38767.299,38717.003,38744.051,0.0848
13.02.2024 14:30:00.000 GMT+0330,38744.503,38776.075,38740.299,38743.003,0.0666
13.02.2024 15:30:00.000 GMT+0330,38743.503,38762.027,38725.027,38750.027,0.549
13.02.2024 16:30:00.000 GMT+0330,38752.563,38768.563,38435.039,38453.575,1.4516
13.02.2024 17:30:00.000 GMT+0330,38454.599,38508.015,38254.227,38264.203,2.0781
13.02.2024 18:30:00.000 GMT+0330,38262.787,38345.299,38245.287,38308.299,2.1156
13.02.2024 19:30:00.000 GMT+0330,38310.275,38404.727,38300.215,38353.703,1.4439
13.02.2024 20:30:00.000 GMT+0330,38354.215,38361.703,38278.499,38292.275,1.353
13.02.2024 21:30:00.000 GMT+0330,38290.499,38295.499,38185.215,38196.203,1.2773
13.02.2024 22:30:00.000 GMT+0330,38196.999,38197.227,38031.249,38060.787,1.8035
13.02.2024 23:30:00.000 GMT+0330,38061.275,38279.499,38038.215,38271.215,1.8695
14.02.2024 00:30:00.000 GMT+0330,38275.275,38282.251,38235.299,38246.275,0.2831
14.02.2024 01:30:00.000 GMT+0330,38246.275,38246.275,38246.275,38246.275,0
14.02.2024 02:30:00.000 GMT+0330,38281.727,38281.727,38249.239,38260.239,0.068
14.02.2024 03:30:00.000 GMT+0330,38260.763,38260.999,38230.703,38254.775,0.0796
14.02.2024 04:30:00.000 GMT+0330,38253.787,38257.739,38230.727,38247.999,0.08
14.02.2024 05:30:00.000 GMT+0330,38248.239,38265.775,38239.999,38243.239,0.0525
14.02.2024 06:30:00.000 GMT+0330,38242.703,38248.787,38237.727,38244.787,0.0522
14.02.2024 07:30:00.000 GMT+0330,38244.239,38252.775,38235.751,38250.239,0.0381
14.02.2024 08:30:00.000 GMT+0330,38250.763,38265.999,38249.203,38252.203,0.05
14.02.2024 09:30:00.000 GMT+0330,38251.703,38267.727,38250.787,38264.775,0.0455
14.02.2024 10:30:00.000 GMT+0330,38263.775,38308.775,38261.739,38288.203,0.0704
14.02.2024 11:30:00.000 GMT+0330,38287.263,38350.099,38287.263,38318.087,0.104
14.02.2024 12:30:00.000 GMT+0330,38317.539,38386.299,38312.027,38376.539,0.0955
14.02.2024 13:30:00.000 GMT+0330,38377.039,38378.299,38345.575,38373.075,0.068
14.02.2024 14:30:00.000 GMT+0330,38372.503,38376.599,38320.575,38376.599,0.0746
14.02.2024 15:30:00.000 GMT+0330,38375.539,38384.599,38353.539,38362.063,0.4873
14.02.2024 16:30:00.000 GMT+0330,38362.503,38421.587,38354.003,38371.075,0.8338
14.02.2024 17:30:00.000 GMT+0330,38372.563,38422.275,38292.727,38327.203,1.5153
14.02.2024 18:30:00.000 GMT+0330,38329.287,38416.227,38293.239,38295.215,1.842
14.02.2024 19:30:00.000 GMT+0330,38294.763,38332.499,38245.275,38258.251,1.7553
14.02.2024 20:30:00.000 GMT+0330,38260.215,38305.203,38194.203,38303.239,1.3569
14.02.2024 21:30:00.000 GMT+0330,38304.215,38360.703,38252.239,38312.499,1.529
14.02.2024 22:30:00.000 GMT+0330,38314.499,38348.499,38222.287,38315.299,1.5682
14.02.2024 23:30:00.000 GMT+0330,38315.727,38439.499,38301.251,38417.263,1.5327
15.02.2024 00:30:00.000 GMT+0330,38416.775,38439.299,38398.239,38431.287,0.2783
15.02.2024 01:30:00.000 GMT+0330,38431.287,38431.287,38431.287,38431.287,0
15.02.2024 02:30:00.000 GMT+0330,38403.251,38418.251,38401.739,38409.763,0.0377
15.02.2024 03:30:00.000 GMT+0330,38408.727,38411.251,38386.263,38390.763,0.0509
15.02.2024 04:30:00.000 GMT+0330,38390.203,38392.703,38366.703,38377.763,0.066
15.02.2024 05:30:00.000 GMT+0330,38377.239,38401.799,38374.227,38399.215,0.0451
15.02.2024 06:30:00.000 GMT+0330,38399.751,38409.999,38398.751,38402.739,0.0364
15.02.2024 07:30:00.000 GMT+0330,38402.227,38408.763,38401.715,38405.727,0.0319
15.02.2024 08:30:00.000 GMT+0330,38405.275,38421.799,38405.275,38419.799,0.0378
15.02.2024 09:30:00.000 GMT+0330,38420.999,38454.263,38406.499,38451.703,0.0419
15.02.2024 10:30:00.000 GMT+0330,38452.299,38476.727,38445.263,38454.787,0.0543
15.02.2024 11:30:00.000 GMT+0330,38454.263,38503.587,38454.251,38493.503,0.1118
15.02.2024 12:30:00.000 GMT+0330,38491.039,38492.799,38467.575,38488.027,0.0805
15.02.2024 13:30:00.000 GMT+0330,38488.539,38496.587,38456.587,38463.575,0.0662
15.02.2024 14:30:00.000 GMT+0330,38463.003,38482.099,38440.563,38459.799,0.0605
15.02.2024 15:30:00.000 GMT+0330,38459.063,38484.515,38436.503,38473.027,0.332
15.02.2024 16:30:00.000 GMT+0330,38472.551,38523.599,38447.087,38477.087,1.0154
15.02.2024 17:30:00.000 GMT+0330,38475.015,38616.215,38427.299,38584.227,1.7743
15.02.2024 18:30:00.000 GMT+0330,38584.751,38666.263,38558.239,38588.275,1.6886
15.02.2024 19:30:00.000 GMT+0330,38590.251,38634.215,38540.751,38607.203,1.4898
15.02.2024 20:30:00.000 GMT+0330,38608.287,38648.215,38602.287,38605.739,1.0944
15.02.2024 21:30:00.000 GMT+0330,38606.203,38709.299,38585.239,38690.263,1.3242
15.02.2024 22:30:00.000 GMT+0330,38691.215,38779.275,38686.275,38755.299,1.3307
15.02.2024 23:30:00.000 GMT+0330,38756.775,38782.263,38726.227,38773.299,1.4263
16.02.2024 00:30:00.000 GMT+0330,38772.739,38775.299,38751.263,38757.287,0.2131
16.02.2024 01:30:00.000 GMT+0330,38757.287,38757.287,38757.287,38757.287,0
16.02.2024 02:30:00.000 GMT+0330,38764.203,38767.203,38746.215,38748.287,0.043
16.02.2024 03:30:00.000 GMT+0330,38748.703,38750.999,38698.739,38708.799,0.0722
16.02.2024 04:30:00.000 GMT+0330,38709.263,38718.299,38693.299,38716.715,0.0815
16.02.2024 05:30:00.000 GMT+0330,38717.499,38726.787,38708.727,38724.739,0.0475
16.02.2024 06:30:00.000 GMT+0330,38725.251,38727.215,38712.215,38717.775,0.0425
16.02.2024 07:30:00.000 GMT+0330,38717.299,38721.715,38706.739,38706.763,0.0464
16.02.2024 08:30:00.000 GMT+0330,38707.251,38714.999,38700.703,38701.999,0.0534
16.02.2024 09:30:00.000 GMT+0330,38702.227,38714.999,38700.787,38713.739,0.0473
16.02.2024 10:30:00.000 GMT+0330,38714.239,38725.215,38706.499,38706.499,0.0502
16.02.2024 11:30:00.000 GMT+0330,38706.775,38749.599,38706.287,38739.575,0.0845
16.02.2024 12:30:00.000 GMT+0330,38738.539,38750.087,38712.539,38717.503,0.0622
16.02.2024 13:30:00.000 GMT+0330,38716.575,38743.075,38713.015,38723.527,0.0593
16.02.2024 14:30:00.000 GMT+0330,38723.299,38742.563,38718.503,38736.799,0.0611
16.02.2024 15:30:00.000 GMT+0330,38737.063,38742.563,38720.063,38729.563,0.3716
16.02.2024 16:30:00.000 GMT+0330,38730.027,38754.099,38603.599,38664.099,1.0886
16.02.2024 17:30:00.000 GMT+0330,38664.515,38729.299,38576.215,38613.227,1.9281
16.02.2024 18:30:00.000 GMT+0330,38612.787,38715.275,38568.727,38686.499,2.1794
16.02.2024 19:30:00.000 GMT+0330,38688.239,38782.499,38677.763,38762.787,1.3922
16.02.2024 20:30:00.000 GMT+0330,38763.203,38783.239,38740.203,38755.287,1.1831
16.02.2024 21:30:00.000 GMT+0330,38754.775,38797.263,38668.239,38795.263,1.2922
16.02.2024 22:30:00.000 GMT+0330,38796.499,38829.787,38625.203,38665.239,1.3855
16.02.2024 23:30:00.000 GMT+0330,38665.775,38697.227,38578.715,38620.263,1.7837
17.02.2024 00:30:00.000 GMT+0330,38619.203,38619.275,38579.215,38590.715,0.1996
17.02.2024 01:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 02:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 03:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 04:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 05:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 06:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 07:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 08:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 09:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 10:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 11:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 12:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 13:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 14:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 15:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 16:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 17:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 18:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 19:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 20:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 21:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 22:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
17.02.2024 23:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 00:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 01:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 02:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 03:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 04:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 05:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 06:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 07:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 08:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 09:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 10:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 11:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 12:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 13:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 14:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 15:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 16:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 17:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 18:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 19:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 20:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 21:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 22:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
18.02.2024 23:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
19.02.2024 00:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
19.02.2024 01:30:00.000 GMT+0330,38590.715,38590.715,38590.715,38590.715,0
19.02.2024 02:30:00.000 GMT+0330,38617.799,38643.263,38616.787,38636.715,0.0869
19.02.2024 03:30:00.000 GMT+0330,38636.275,38657.299,38628.275,38654.227,0.071
19.02.2024 04:30:00.000 GMT+0330,38654.751,38665.999,38622.275,38641.763,0.0911
19.02.2024 05:30:00.000 GMT+0330,38641.287,38644.739,38631.715,38636.763,0.0619
19.02.2024 06:30:00.000 GMT+0330,38636.299,38644.999,38628.275,38630.287,0.0435
19.02.2024 07:30:00.000 GMT+0330,38629.999,38644.739,38629.727,38641.703,0.0324
19.02.2024 08:30:00.000 GMT+0330,38642.239,38649.787,38635.703,38646.739,0.0496
19.02.2024 09:30:00.000 GMT+0330,38646.275,38655.799,38644.251,38649.263,0.0436
19.02.2024 10:30:00.000 GMT+0330,38649.763,38651.787,38614.251,38615.203,0.0508
19.02.2024 11:30:00.000 GMT+0330,38614.299,38652.599,38601.599,38639.099,0.1188
19.02.2024 12:30:00.000 GMT+0330,38640.551,38652.575,38628.051,38647.599,0.0774
19.02.2024 13:30:00.000 GMT+0330,38648.075,38662.087,38626.051,38661.799,0.0594
19.02.2024 14:30:00.000 GMT+0330,38660.599,38670.575,38628.503,38641.799,0.0755
19.02.2024 15:30:00.000 GMT+0330,38642.563,38664.075,38640.503,38652.539,0.3175
19.02.2024 16:30:00.000 GMT+0330,38652.075,38661.299,38630.027,38650.575,0.2787
19.02.2024 17:30:00.000 GMT+0330,38649.515,38658.275,38631.263,38643.203,0.4131
19.02.2024 18:30:00.000 GMT+0330,38643.787,38647.715,38613.239,38616.739,0.2765
19.02.2024 19:30:00.000 GMT+0330,38617.727,38628.763,38604.203,38623.739,0.2381
19.02.2024 20:30:00.000 GMT+0330,38624.227,38652.299,38616.215,38638.727,0.1918
19.02.2024 21:30:00.000 GMT+0330,38638.727,38638.727,38638.727,38638.727,0
19.02.2024 22:30:00.000 GMT+0330,38638.727,38638.727,38638.727,38638.727,0
19.02.2024 23:30:00.000 GMT+0330,38638.727,38638.727,38638.727,38638.727,0
20.02.2024 00:30:00.000 GMT+0330,38638.727,38638.727,38638.727,38638.727,0
20.02.2024 01:30:00.000 GMT+0330,38638.727,38638.727,38638.727,38638.727,0
20.02.2024 02:30:00.000 GMT+0330,38634.287,38637.715,38559.287,38570.251,0.0694
20.02.2024 03:30:00.000 GMT+0330,38569.763,38574.763,38553.703,38573.775,0.083
20.02.2024 04:30:00.000 GMT+0330,38572.727,38587.287,38506.715,38508.275,0.1144
20.02.2024 05:30:00.000 GMT+0330,38508.703,38523.751,38499.287,38514.739,0.0933
20.02.2024 06:30:00.000 GMT+0330,38515.715,38519.751,38504.715,38511.251,0.0559
20.02.2024 07:30:00.000 GMT+0330,38511.703,38531.251,38507.763,38512.727,0.0436
20.02.2024 08:30:00.000 GMT+0330,38513.299,38522.775,38501.787,38518.299,0.0652
20.02.2024 09:30:00.000 GMT+0330,38517.727,38542.775,38516.703,38526.227,0.0561
20.02.2024 10:30:00.000 GMT+0330,38527.263,38550.799,38522.739,38536.227,0.0646
20.02.2024 11:30:00.000 GMT+0330,38535.703,38559.799,38492.015,38550.027,0.1465
20.02.2024 12:30:00.000 GMT+0330,38549.087,38581.551,38537.563,38568.599,0.1152
20.02.2024 13:30:00.000 GMT+0330,38567.063,38570.003,38532.527,38553.063,0.1073
20.02.2024 14:30:00.000 GMT+0330,38552.599,38556.299,38453.587,38510.551,0.1174
20.02.2024 15:30:00.000 GMT+0330,38510.051,38528.599,38454.003,38492.515,0.558
20.02.2024 16:30:00.000 GMT+0330,38491.551,38526.575,38479.027,38499.051,0.724
20.02.2024 17:30:00.000 GMT+0330,38500.027,38643.499,38485.003,38611.751,1.7702
20.02.2024 18:30:00.000 GMT+0330,38612.215,38665.227,38550.215,38651.739,2.1126
20.02.2024 19:30:00.000 GMT+0330,38653.287,38664.275,38533.287,38540.215,1.4192
20.02.2024 20:30:00.000 GMT+0330,38541.999,38542.251,38458.727,38528.715,1.5978
20.02.2024 21:30:00.000 GMT+0330,38528.251,38581.299,38497.203,38570.299,1.6117
20.02.2024 22:30:00.000 GMT+0330,38569.703,38603.251,38518.799,38602.775,1.6849
20.02.2024 23:30:00.000 GMT+0330,38603.227,38609.251,38484.203,38583.203,1.8065
21.02.2024 00:30:00.000 GMT+0330,38582.203,38586.227,38552.703,38555.787,0.1939
21.02.2024 01:30:00.000 GMT+0330,38555.787,38555.787,38555.787,38555.787,0
21.02.2024 02:30:00.000 GMT+0330,38584.499,38595.499,38550.763,38568.215,0.0743
21.02.2024 03:30:00.000 GMT+0330,38569.703,38590.299,38550.703,38551.703,0.0723
21.02.2024 04:30:00.000 GMT+0330,38551.287,38552.287,38523.727,38538.287,0.0973
21.02.2024 05:30:00.000 GMT+0330,38538.799,38545.787,38519.203,38531.287,0.0738
21.02.2024 06:30:00.000 GMT+0330,38530.727,38535.703,38520.239,38533.763,0.0538
21.02.2024 07:30:00.000 GMT+0330,38534.299,38539.263,38530.715,38536.215,0.0332
21.02.2024 08:30:00.000 GMT+0330,38536.715,38543.775,38527.751,38536.239,0.0542
21.02.2024 09:30:00.000 GMT+0330,38535.763,38563.739,38535.763,38563.499,0.065
21.02.2024 10:30:00.000 GMT+0330,38561.703,38562.787,38534.203,38534.203,0.0561
21.02.2024 11:30:00.000 GMT+0330,38535.715,38540.599,38465.527,38470.099,0.1441
21.02.2024 12:30:00.000 GMT+0330,38470.551,38510.599,38470.503,38496.587,0.1067
21.02.2024 13:30:00.000 GMT+0330,38496.015,38529.299,38488.051,38512.599,0.0815
21.02.2024 14:30:00.000 GMT+0330,38512.003,38526.039,38492.075,38511.527,0.0739
21.02.2024 15:30:00.000 GMT+0330,38511.299,38535.799,38486.027,38497.599,0.6129
21.02.2024 16:30:00.000 GMT+0330,38496.539,38523.527,38481.551,38503.299,0.6993
21.02.2024 17:30:00.000 GMT+0330,38504.575,38550.727,38386.299,38453.275,1.5843
21.02.2024 18:30:00.000 GMT+0330,38453.787,38533.763,38444.703,38478.287,1.7541
21.02.2024 19:30:00.000 GMT+0330,38478.703,38533.215,38470.775,38504.787,1.4114
21.02.2024 20:30:00.000 GMT+0330,38506.275,38513.299,38426.203,38508.203,1.3359
21.02.2024 21:30:00.000 GMT+0330,38509.251,38527.263,38425.727,38509.203,1.44
21.02.2024 22:30:00.000 GMT+0330,38508.275,38560.239,38372.227,38435.787,1.9576
21.02.2024 23:30:00.000 GMT+0330,38434.799,38619.203,38333.215,38609.275,1.9265
22.02.2024 00:30:00.000 GMT+0330,38608.799,38618.775,38563.715,38579.499,0.2537
22.02.2024 01:30:00.000 GMT+0330,38579.499,38579.499,38579.499,38579.499,0
22.02.2024 02:30:00.000 GMT+0330,38611.703,38624.999,38579.715,38623.715,0.0861
22.02.2024 03:30:00.000 GMT+0330,38624.287,38695.703,38621.215,38684.287,0.1382
22.02.2024 04:30:00.000 GMT+0330,38684.739,38689.799,38645.751,38647.775,0.1077
22.02.2024 05:30:00.000 GMT+0330,38648.251,38654.763,38631.751,38654.287,0.0729
22.02.2024 06:30:00.000 GMT+0330,38653.703,38659.499,38647.799,38652.215,0.0512
22.02.2024 07:30:00.000 GMT+0330,38651.703,38670.263,38647.275,38669.739,0.0449
22.02.2024 08:30:00.000 GMT+0330,38669.215,38692.499,38663.739,38674.799,0.0687
22.02.2024 09:30:00.000 GMT+0330,38674.227,38719.299,38672.215,38716.739,0.0747
22.02.2024 10:30:00.000 GMT+0330,38716.263,38727.287,38704.203,38718.251,0.0741
22.02.2024 11:30:00.000 GMT+0330,38718.763,38849.587,38718.763,38808.015,0.1622
22.02.2024 12:30:00.000 GMT+0330,38806.527,38807.599,38674.575,38707.075,0.1424
22.02.2024 13:30:00.000 GMT+0330,38706.599,38746.099,38690.587,38745.527,0.0849
22.02.2024 14:30:00.000 GMT+0330,38746.039,38811.799,38732.503,38761.551,0.1022
22.02.2024 15:30:00.000 GMT+0330,38761.027,38788.551,38748.299,38770.515,0.5569
22.02.2024 16:30:00.000 GMT+0330,38769.027,38839.551,38751.575,38829.515,0.7804
22.02.2024 17:30:00.000 GMT+0330,38829.003,39004.275,38790.703,38969.763,1.7187
22.02.2024 18:30:00.000 GMT+0330,38971.763,38997.239,38833.703,38834.251,1.9647
22.02.2024 19:30:00.000 GMT+0330,38836.227,38899.203,38808.739,38860.751,1.4542
22.02.2024 20:30:00.000 GMT+0330,38861.251,38965.263,38837.239,38955.787,1.1501
22.02.2024 21:30:00.000 GMT+0330,38955.499,39031.263,38925.215,39028.751,1.0911
22.02.2024 22:30:00.000 GMT+0330,39028.227,39153.999,39013.263,39027.703,1.4025
22.02.2024 23:30:00.000 GMT+0330,39025.799,39117.787,39010.215,39051.239,1.6012
23.02.2024 00:30:00.000 GMT+0330,39057.263,39063.215,39041.751,39048.775,0.1825
23.02.2024 01:30:00.000 GMT+0330,39048.775,39048.775,39048.775,39048.775,0
23.02.2024 02:30:00.000 GMT+0330,39053.799,39083.727,39045.215,39073.727,0.0551
23.02.2024 03:30:00.000 GMT+0330,39074.263,39075.751,39025.215,39051.275,0.0803
23.02.2024 04:30:00.000 GMT+0330,39050.799,39091.299,39046.227,39085.499,0.0813
23.02.2024 05:30:00.000 GMT+0330,39085.703,39105.299,39083.703,39091.999,0.0563
23.02.2024 06:30:00.000 GMT+0330,39092.251,39102.775,39088.227,39100.751,0.0413
23.02.2024 07:30:00.000 GMT+0330,39100.275,39110.999,39095.715,39109.227,0.0255
23.02.2024 08:30:00.000 GMT+0330,39108.727,39114.299,39102.739,39111.275,0.0331
23.02.2024 09:30:00.000 GMT+0330,39111.775,39117.499,39093.739,39098.763,0.0468
23.02.2024 10:30:00.000 GMT+0330,39098.215,39098.215,39067.227,39081.703,0.0497
23.02.2024 11:30:00.000 GMT+0330,39080.739,39089.799,39050.039,39064.099,0.104
23.02.2024 12:30:00.000 GMT+0330,39062.051,39066.551,39033.063,39052.527,0.0775
23.02.2024 13:30:00.000 GMT+0330,39052.003,39085.075,39039.551,39066.587,0.0623
23.02.2024 14:30:00.000 GMT+0330,39066.299,39109.799,39064.299,39101.063,0.0602
23.02.2024 15:30:00.000 GMT+0330,39100.587,39133.539,39100.003,39114.003,0.3846
23.02.2024 16:30:00.000 GMT+0330,39113.587,39128.503,39098.003,39120.099,0.5224
23.02.2024 17:30:00.000 GMT+0330,39119.515,39265.287,39118.503,39265.287,1.6211
23.02.2024 18:30:00.000 GMT+0330,39266.275,39283.499,39210.287,39261.715,1.8505
23.02.2024 19:30:00.000 GMT+0330,39261.499,39265.739,39165.715,39191.239,1.7146
23.02.2024 20:30:00.000 GMT+0330,39192.215,39229.299,39140.739,39166.715,1.4085
23.02.2024 21:30:00.000 GMT+0330,39166.251,39192.263,39139.799,39146.203,1.2136
23.02.2024 22:30:00.000 GMT+0330,39147.287,39152.775,39090.299,39137.563,1.398
23.02.2024 23:30:00.000 GMT+0330,39137.051,39192.015,39122.015,39127.039,1.4028
24.02.2024 00:30:00.000 GMT+0330,39125.075,39129.075,39095.003,39119.599,0.1877
24.02.2024 01:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 02:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 03:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 04:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 05:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 06:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 07:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 08:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 09:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 10:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 11:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 12:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 13:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 14:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 15:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 16:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 17:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 18:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 19:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 20:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 21:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
24.02.2024 22:30:00.000 GMT+0330,39119.599,39119.599,39119.599,39119.599,0
